OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,point
20084,24th St&South Van Ness Ave NE-NS,24STSOV0,24STSOVN,3483,37.752445,-122.416156,0,SOUTH VAN NESS AVE,24TH ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130946,114,,"(37.75244500027655, -122.41615599975142)"
20085,24th St&Valencia St NE-NS/BZ,24STVLN0,24STVLNC,3485,37.752178,-122.420556,0,VALENCIA ST,24TH ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130947,114,,"(37.75217799969754, -122.42055600041996)"
20086,24th St&Guerrero St NE-NS/BZ,24STGUE0,24STGUER,3471,37.752045,-122.422767,0,GUERRERO ST,24TH ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130948,114,,"(37.75204499984316, -122.42276699998719)"
20087,24th St&Dolores St NW-FS/BZ,24STDLR0,24STDLRS,3466,37.751903,-122.425311,0,DOLORES ST,24TH ST,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1130949,114,,"(37.75190300020024, -122.42531099949063)"
20088,24th St&Church St NE-NS/BB,24STCHU0,24STCHUR,3460,37.751778,-122.427327,0,CHURCH ST,24TH ST,NS,NE  ,BB,0,08/25/2018 02:14:39 PM +0000,1130950,114,,"(37.751777999557156, -122.4273269994743)"
20089,24th St&Sanchez St NE-NS,24STSNC0,24STSNCZ,3481,37.751645,-122.42955,0,SANCHEZ ST,24TH ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130951,114,,"(37.75164499998906, -122.42954999954034)"
20090,24th St&Noe St NE-NS/BZ,24STNOE0,24STNOE,3478,37.751511,-122.431773,0,NOE ST,24TH ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130952,114,,"(37.751510999866625, -122.4317729998446)"
20091,24th St&Douglass St NE-NS/BZ,24STDOU0,24STDOUG,3468,37.751102,-122.438361,0,DOUGLASS ST,24TH ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130954,114,,"(37.75110199984794, -122.43836099981817)"
20092,24th St&Hoffman Ave NE-NS,24STHOF0,24STHOFF,3475,37.750977,-122.440504,0,HOFFMAN AVE,24TH ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130955,114,,"(37.75097699979778, -122.44050400023308)"
20093,25th St&Hoffman Ave N-MB,25STHOF0,25STHOFF,3508,37.74931,-122.44092,0,HOFFMAN AVE,25TH ST,MB,N   ,,0,08/25/2018 02:14:39 PM +0000,1130956,114,,"(37.74930999969018, -122.44092000003212)"
20094,Fountain St&24TH St SE-NS,FOUN24S0,FOUN24ST,4713,37.75075,-122.44166,0,24TH ST,FOUNTAIN ST,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130957,114,,"(37.750749999940496, -122.44166000056339)"
20095,Hoffman Ave&24th St NE-FS,HOFF24S0,HOFF24ST,5033,37.75103,-122.440561,0,24TH ST,HOFFMAN AVE,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130958,114,,"(37.75102999982627, -122.44056099954398)"
20096,Hoffman Ave&23rd St SE-NS,HOFF23S0,HOFF23ST,5032,37.75241,-122.44074,0,23RD ST,HOFFMAN AVE,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130959,114,,"(37.752410000203255, -122.44073999975987)"
20097,Hoffman Ave&22nd St SE-NS,HOFF22S0,HOFF22ST,5031,37.75401,-122.44089,0,22ND ST,HOFFMAN AVE,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130960,114,,"(37.75400999979674, -122.44088999952093)"
20098,Grand View Ave&23rd St NW-NS,GRVW23S0,GRVW23ST,4926,37.75249,-122.44257,0,23RD ST,GRAND VIEW AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130961,114,,"(37.75248999998023, -122.44256999945037)"
20099,Grand View Ave&24th St NW-NS,GRVW24S0,GRVW24ST,4928,37.75084,-122.44282,0,24TH ST,GRAND VIEW AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130962,114,,"(37.750840000371916, -122.4428200004291)"
20100,Grand View Ave&25th St NW-NS,GRVW25S0,GRVW25ST,4930,37.74926,-122.44261,0,25TH ST,GRAND VIEW AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130963,114,,"(37.7492599999724, -122.4426099995772)"
20101,Clipper St&Diamond Heights Blvd-NS,CLPRDHT0,CLPRDHTS,4071,37.74689,-122.44396,0,DIAMOND HEIGHTS BLVD,CLIPPER ST,NS,N   ,,1,08/25/2018 02:14:39 PM +0000,1130964,114,,"(37.746890000355705, -122.44395999998756)"
20102,Portola Dr&Woodside Ave W-FS,PORTWDS0,PORTWDSD,6123,37.74533,-122.45238,0,WOODSIDE AVE,PORTOLA DR,FS,W   ,,1,08/25/2018 02:14:39 PM +0000,1130966,114,,"(37.74532999980709, -122.45237999975195)"
20103,Portola Dr&Laguna Honda Blvd N-NS,PORTLGH0,PORTLGHN,6113,37.743098,-122.455261,0,LAGUNA HONDA BLVD,PORTOLA DR,NS,N   ,,0,08/25/2018 02:14:39 PM +0000,1130967,114,,"(37.743097999938854, -122.45526099980798)"
20104,Portola Dr&San Pablo Ave NE-NS,PORTPAB0,PORTPABL,6116,37.7404,-122.46107,0,SAN PABLO AVE,PORTOLA DR,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130969,114,,"(37.74039999955355, -122.46106999956432)"
20105,Portola Dr&Dorchester Way NE-NS,PORTDOC0,PORTDOCH,6014,37.7401,-122.46344,0,DORCHESTER WAY,PORTOLA DR,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130970,114,,"(37.740100000049146, -122.46344000027878)"
20106,Portola Dr&Claremont Blvd NE-NS,PORTCLAR,,7151,37.73985,-122.46504,0,CLAREMONT AVE,PORTOLA ST,,,,,08/25/2018 02:14:39 PM +0000,1130971,114,,"(37.73985000033191, -122.46504000026646)"
20107,Vicente St&West Portal Dr E-NS,VCTEW P0,VCTEW P,6837,37.73968,-122.46677,0,WEST PORTAL DR,VICENTE ST,NS,E   ,,0,08/25/2018 02:14:39 PM +0000,1130972,114,,"(37.739680000226265, -122.46677000008495)"
20108,14th Ave&Ulloa St NE-FS,14AVULO0,14AVULOA,3251,37.7416,-122.47004,0,ULLOA ST,14TH AVE,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130974,114,,"(37.74160000033594, -122.47003999959367)"
20109,14th Ave&Taraval St SE-NS,14AVTAR0,14AVTARA,3250,37.74317,-122.47017,0,TARAVAL ST,14TH AVE,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130975,114,,"(37.74317000027049, -122.47016999960678)"
20110,14th Ave&Santiago St SE-NS/PS,14AVSNTG,14AVSNTG,3248,37.74503,-122.4703,0,SANTIAGO ST,14TH AVE,NS,SE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130976,114,,"(37.74502999959058, -122.47030000037336)"
20111,Santiago St&17th Ave NE-NS,SNTG17A0,SNTG17AV,6468,37.74507,-122.4735,0,17TH AVE,SANTIAGO ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130977,114,,"(37.74506999969648, -122.47349999961145)"
20112,17th Ave&Rivera St SE-NS,17AVRVR0,17AVRVRA,3305,37.746745,-122.473707,0,RIVERA ST,17TH AVE,NS,SE  ,,1,08/25/2018 02:14:39 PM +0000,1130978,114,,"(37.746745000056016, -122.47370700056638)"
20113,17th Ave&Quintara St SE-NS/PS,17AVQUIN,,7572,37.748592,-122.473834,0,QUINTARA ST,17TH AVE,,,,0,08/25/2018 02:14:39 PM +0000,1130979,114,,"(37.7485920003678, -122.47383400003253)"
20114,Quintara St&19th Ave NE-NS/PS,QUIN19A0,QUIN19AV,6140,37.74871,-122.47584,0,19TH AVE,QUINTARA ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130980,114,,"(37.748710000070744, -122.4758399995479)"
20115,Quintara St&22nd Ave NE-NS/SB,QUIN22A0,QUIN22AV,6142,37.74855,-122.47917,0,22ND AVE,QUINTARA ST,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130981,114,,"(37.748549999627954, -122.47916999946298)"
20116,Quintara St&24th Ave NE-NS/SB,QUIN24A0,QUIN24AV,6144,37.74846,-122.48131,0,24TH AVE,QUINTARA ST,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130982,114,,"(37.748460000401636, -122.48131000050111)"
20117,Quintara St&26th Ave NE-NS/SB,QUIN26A0,QUIN26AV,6146,37.74838,-122.48345,0,26TH AVE,QUINTARA ST,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130983,114,,"(37.74837999993624, -122.48344999971087)"
20118,Quintara St&27th Ave NE-NS/PS,QUIN27A0,QUIN27AV,6148,37.74832,-122.48458,0,27TH AVE,QUINTARA ST,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130984,114,,"(37.74832000043084, -122.48457999970312)"
20119,Quintara St&28th Ave NE-NS/SB,QUIN28A0,QUIN28AV,6150,37.74827,-122.4856,0,28TH AVE,QUINTARA ST,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130985,114,,"(37.748269999716584, -122.48560000007814)"
20120,Quintara St&29th Ave NE-NS/PS,QUIN29A0,QUIN29AV,6152,37.74822,-122.48666,0,29TH AVE,QUINTARA ST,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130986,114,,"(37.748220000265036, -122.4866600002009)"
20121,Quintara St&31st Ave NE-NS,QUIN31A0,QUIN31AV,6154,37.74814,-122.48881,0,31ST AVE,QUINTARA ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130987,114,,"(37.74814000027908, -122.48881000002805)"
20122,Quintara St&33rd Ave NE-NS,QUIN33A0,QUIN33AV,6156,37.74805,-122.49095,0,33RD AVE,QUINTARA ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130988,114,,"(37.74804999991228, -122.49095000022226)"
20123,Quintara St&35th Ave NE-NS,QUIN35A0,QUIN35AV,6158,37.74796,-122.4931,0,35TH AVE,QUINTARA ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130989,114,,"(37.747960000281665, -122.49309999943596)"
20124,39th Ave&Rivera St NE-FS,39AVRVR0,39AVRVRA,3564,37.745962,-122.497308,0,RIVERA ST,39TH AVE,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130991,114,,"(37.74596199984792, -122.49730799974431)"
20125,39th Ave&Quintara St SE-NS,39AVQUI0,39AVQUIN,3563,37.747621,-122.497424,0,QUINTARA ST,39TH AVE,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130992,114,,"(37.747620999905955, -122.49742399994474)"
20126,Quintara St&41st Ave NE-NS,QUIN41A0,QUIN41AV,6162,37.74768,-122.49952,0,41ST AVE,QUINTARA ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130993,114,,"(37.747679999649456, -122.49951999986108)"
20127,Quintra St&43rd Ave NE-NS/SB,QUIN43F0, ,7885,37.747584,-122.501583,,43RD AVE,QUINTARA ST, , , ,,08/25/2018 02:14:39 PM +0000,1130994,114,,"(37.74758400032191, -122.50158299980488)"
20128,Quintara St&46th Ave NE-NS,QUIN46A0,QUIN46AV,6166,37.74743,-122.50487,0,46TH AVE,QUINTARA ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130995,114,,"(37.74743000026325, -122.5048699994384)"
20129,Quintara St&48th Ave NE-NS,QUIN48A0,QUIN48AV,6167,37.74734,-122.507,0,48TH AVE,QUINTARA ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130996,114,,"(37.74733999965317, -122.5069999997305)"
20130,Quintara St&36th Ave SW-NS,QUIN36A1,QUIN36AV,6160,37.747765,-122.494399,0,36TH AVE,QUINTARA ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130998,114,,"(37.7477649995681, -122.49439900031136)"
20131,Grand View Ave&Clipper St NE-FS,GRVWCLP1,GRVWCLPR,4932,37.74852,-122.44251,0,CLIPPER ST,GRAND VIEW AVE,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1131002,114,,"(37.748519999565886, -122.44250999960151)"
20132,Northridge Rd&Dormitory Rd W-NS,NRDGDOR0,NRDGDORM,5766,37.73025,-122.37448,0,DORMITORY RD,NORTHRIDGE RD,NS,W   ,FL,0,08/25/2018 02:14:39 PM +0000,1131388,114,,"(37.73025000012502, -122.3744799999451)"
20133,Kirkwood Ave&Dormitory Rd N-FS,KRWDDOR0,KRWDDORM,4827,37.72988,-122.37527,0,DORMITORY RD,KIRKWOOD AVE,FS,N   ,FL,0,08/25/2018 02:14:39 PM +0000,1131389,114,,"(37.72987999997443, -122.3752700003703)"
20134,Kiska Rd&Reardon Rd NE-NS,KISKREA0,KISKREAR,4817,37.73004,-122.37711,0,REARDON RD,KISKA RD,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1131390,114,,"(37.730040000159974, -122.37711000023766)"
20135,Kiska Rd&Ingalls St E-NS,KISKING0,KISKINGL,5242,37.73108,-122.37939,0,INGALLS ST,KISKA RD,NS,E   ,FL,0,08/25/2018 02:14:39 PM +0000,1131391,114,,"(37.73107999974257, -122.3793900003406)"
20136,Ingalls St&Beatrice Ln W-FS,INGLBEA0,INGLBEAT,5106,37.73058,-122.38034,0,BEATRICE LN,INGALLS ST,FS,W   ,FL,0,08/25/2018 02:14:39 PM +0000,1131392,114,,"(37.730579999976975, -122.38034000001026)"
20137,La Salle Ave&Ingalls St NE-FS,LSALING0,LSALINGL,5288,37.73077,-122.3814,0,INGALLS ST,LA SALLE AVE,FS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1131393,114,,"(37.730769999779504, -122.38139999986731)"
20138,La Salle Ave&Osceola Dr SE-NS,LSALOSC0,LSALOSCE,5290,37.73137,-122.38172,0,OSCEOLA DR,LA SALLE AVE,NS,SE  ,FL,0,08/25/2018 02:14:39 PM +0000,1131394,114,,"(37.73136999983131, -122.38171999987375)"
20139,La Salle Ave&Newcomb Ave E-NS,LSALNEW0,LSALNEWC,5289,37.73298,-122.38479,0,NEWCOMB AVE,LA SALLE AVE,NS,E   ,FL,0,08/25/2018 02:14:39 PM +0000,1131395,114,,"(37.73297999955131, -122.38479000000021)"
20140,Cashmere St&La Salle Ave NE-FS,CASHLSA0,CASHLSAL,3921,37.73585,-122.38695,0,LA SALLE AVE,CASHMERE ST,FS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1131396,114,,"(37.73585000012352, -122.38694999952948)"
20141,Cashmere St&Whitney Young Cir W-NS,CASHWTY0,CASHWTYG,3922,37.7366,-122.38588,0,WHITNEY YOUNG CIR,CASHMERE ST,NS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1131397,114,,"(37.73660000034908, -122.38587999944149)"
20142,Cashmere St&Hudson Ave SW-NS,CASHHUD0,CASHHUDS,3920,37.73573,-122.38354,0,HUDSON AVE,CASHMERE ST,NS,SW  ,FL,0,08/25/2018 02:14:39 PM +0000,1131398,114,,"(37.73572999977097, -122.38353999978293)"
20143,Hudson Ave&Keith St N-FS,HUDSKETN,HUDSKETH,5046,37.7377,-122.38412,0,KEITH ST,HUDSON AVE,FS,N   ,FL,0,08/25/2018 02:14:39 PM +0000,1131399,114,,"(37.737699999889955, -122.38412000051355)"
20144,Hudson Ave&Mendell St E-NS,HUDSMENE,HUDSMEND,5048,37.73896,-122.38628,0,MENDELL ST,HUDSON AVE,NS,E   ,FL,0,08/25/2018 02:14:39 PM +0000,1131400,114,,"(37.73895999954992, -122.38628000031603)"
20145,Mission Bay South & 4th St ,MBSO.4ST,,7766,37.770513,-122.391037,,04TH ST,MISSION BAY BLVD,,,,,08/25/2018 02:14:39 PM +0000,1131403,114,,"(37.7705129998056, -122.39103700024324)"
20146,16th St& Rhode Island St SE-FS/BZ,16STRIS0, ,7761,37.766012,-122.402592,,16TH ST,RHODE ISLAND ST, , ,BZ,,08/25/2018 02:14:39 PM +0000,1131408,114,,"(37.76601199977752, -122.40259199951204)"
20147,16th St& Wisconsin St SE-FS/BZ,16STWIS0, ,7762,37.766225,-122.399681,,WISCONSIN ST,16TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1131409,114,,"(37.76622500029209, -122.39968100002349)"
20148,16th St& Missouri St SE-FS/BZ,16STMIO0, ,7763,37.766402,-122.396782,,MISSISSIPPI ST,16TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1131410,114,,"(37.76640199956101, -122.39678200023512)"
20149,16th St& Owen St SF/FS-BZ,16STOWE0, ,7866,37.76665,-122.39253,,OWENS ST,16TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1131411,114,,"(37.7666499999002, -122.39253000041631)"
20150,16th St& 4th St SE-FS/BZ,16ST4ST0, ,7764,37.766765,-122.390719,,04TH ST,16TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1131412,114,,"(37.76676500037177, -122.39071899973071)"
20151,Mission Bay North & 3rd St NW-FS/BZ,MBNO.3ST, ,7765,37.771164,-122.389616,,04TH ST,MISSION BAY BLVD, , , ,,08/25/2018 02:14:39 PM +0000,1131414,114,,"(37.77116400008744, -122.38961600036225)"
20152,16th Street & 4th Street NW/FS/BZ,16ST4ST1, ,7767,37.766864,-122.390891,,04TH ST,16TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1131419,114,,"(37.76686400033727, -122.39089100024137)"
20153,16th Street & Owen St NW/FS-BZ,16STOWE1, ,7865,37.766722,-122.392805,,OWENS ST,16TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1131420,114,,"(37.76672199957265, -122.39280500018299)"
20154,16th Street & Missouri St NW-FS/BZ,16STMIO1, ,7768,37.766492,-122.397011,,MISSOURI ST,16TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1131421,114,,"(37.76649200043259, -122.39701099945162)"
20155,16th Street & Wisconsin St NW-FS/BZ,16STWIS1, ,7769,37.766287,-122.399842,,CAROLINA ST,16TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1131422,114,,"(37.76628699994494, -122.39984200015442)"
20156,16th Street & Rhode Islandi St NE-NS/BZ,16STRIS1, ,7770,37.766119,-122.402627,,RHODE ISLAND ST,16TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1131423,114,,"(37.766119000031864, -122.40262700049125)"
20157,Visitacion Valley Middle Sch SE-MB,VIVASCH1,VIVASCHL,7057,37.71621,-122.413938,0,,VISITACION AVE,MB,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1131429,114,,"(37.716209999658176, -122.41393799979244)"
20158,Executive Park W-MB/SB,EXECPAR1,EXECPARK,4575,37.709831,-122.392893,0,,THOMAS MELLON CIR,MB,W   ,,0,08/25/2018 02:14:39 PM +0000,1131431,114,,"(37.70983100011013, -122.39289299947986)"
20159,Sunnydale Ave&Sawyer St SW-NS/PS,SUNYSAW0,SUNYSAWY,6580,37.71163,-122.41521,0,SAWYER ST,SUNNYDALE AVE,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1131435,114,,"(37.71162999970042, -122.41520999949117)"
20160,Sunnydale Ave&Garrison Ave SW-NS,SUNYGAR0,SUNYGARR,6573,37.710981,-122.413024,0,ARGONAUT AVE,GARRISON AVE,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1131436,114,,"(37.710981000059284, -122.41302400013365)"
20161,Sunnydale Ave&Schwerin St SW-NS,SUNYSHW0,SUNYSHWN,6582,37.71059,-122.4115,0,SCHWERIN ST,SUNNYDALE AVE,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1131437,114,,"(37.71058999962272, -122.41149999995486)"
20162,Rutland St&Sunnydale Ave NE-FS/SB,RUTLSUN0,RUTLSUNY,7044,37.7099,-122.408536,0,RUTLAND ST,SUNNYDALE AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1131439,114,,"(37.70990000029873, -122.4085360002833)"
20163,Rutland St&Visitacion Ave SE-NS/PS,RUTLVIS0,RUTLVISI,7046,37.71135,-122.40793,0,VISITACION AVE,RUTLAND ST,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1131440,114,,"(37.711350000069984, -122.40792999980611)"
20164,Rutland St&Leland Ave S-NS/PS,RUTLLEL1,RUTLLELD,6243,37.712451,-122.407389,0,LELAND AVE,RUTLAND ST,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1131441,114,,"(37.71245099959049, -122.40738900039159)"
20165,Leland Ave&Alpha St SW-NS/PS,LELDALP0,,7328,37.711897,-122.405775,,ALPHA ST,LELAND AVE,,,,,08/25/2018 02:14:39 PM +0000,1131442,114,,"(37.71189699960496, -122.40577500006087)"
20166,Leland Ave&Bay Shore Blvd SW-NS/BZ,LELDBSH0,,7329,37.711138,-122.403794,,BAYSHORE BLVD,LELAND AVE,,,,,08/25/2018 02:14:39 PM +0000,1131443,114,,"(37.71113800018692, -122.40379400001619)"
20167,Blanken Ave&Tunnel Ave SW-NS/SB,BLKNTUNL,BLKNTUNL,7012,37.71201,-122.40092,0,TUNNEL AVE,BLANKEN AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1131444,114,,"(37.712009999668744, -122.40092000017428)"
20168,Blanken Ave&Peninsula Ave SW-NS/SB,BLKNPEN0,BLKNPENI,7010,37.71159,-122.39919,0,PENINSULA AVE,BLANKEN AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1131445,114,,"(37.71158999989423, -122.39919000046056)"
20169,Blanken  Ave&Nueva  AveSW-NS/SB,BLKNNUV0,BLKNNUVA,7009,37.71119,-122.39747,0,NUEVA AVE,BLANKEN AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1131446,114,,"(37.71118999956337, -122.39746999976452)"
20170,Blanken Ave&Gillette Ave SW-NS/SB,BLKNGLT0,BLKNGLTE,7006,37.71097,-122.39661,0,GILLETTE AVE,BLANKEN AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1131447,114,,"(37.710969999766206, -122.39661000028953)"
20171,Executive Park Blvd&Blanken Ave SE,EXPKBLK1,EXPKBLKN,4576,37.71088,-122.39476,0,BLANKEN AVE,EXECUTIVE PARK BLVD,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1131448,114,,"(37.710880000416104, -122.39475999990977)"
20172,Executive Park Blvd & Thomas Mellon Dr S-MB/BZ,EXPKMELL, ,7747,37.711241,-122.39358,,THOMAS MELLON DR,EXECUTIVE PARK BLVD, , , ,,08/25/2018 02:14:39 PM +0000,1131449,114,,"(37.711240999891196, -122.39357999975054)"
20173,Alana Way&Executive Park Blvd NE-NS,ALANEXP1,ALANEXPK,3619,37.70898,-122.39422,0,EXECUTIVE PARK BLVD,ALANA WAY,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1131450,114,,"(37.70898000018404, -122.39422000045585)"
20174,Blanken Ave&Gillette Ave NE-NS/PS,BLKNGLT1,BLKNGLTE,7007,37.711,-122.39636,0,GILLETTE AVE,BLANKEN AVE,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1131452,114,,"(37.711000000231785, -122.39635999989812)"
20175,Blanken Ave&Nueva Ave NE-NS/SB,BLKNNUV1,BLKNNUVA,7008,37.71121,-122.39723,0,NUEVA AVE,BLANKEN AVE,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1131453,114,,"(37.71121000018349, -122.39722999967555)"
20176,Blanken Ave&Peninsula Ave NE-NS/PS,BLKNPEN1,BLKNPENI,7011,37.71162,-122.39896,0,PENINSULA AVE,BLANKEN AVE,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1131454,114,,"(37.71162000007075, -122.3989599999495)"
20177,Blanken Ave&Tunnel Ave NE-NS/PS,BLKNTUN1,BLKNTUNL,3692,37.71202,-122.40068,0,TUNNEL AVE,BLANKEN AVE,NS,E   ,,0,08/25/2018 02:14:39 PM +0000,1131455,114,,"(37.712020000264694, -122.40068000045589)"
20178,Rutland St&Campbell Ave NW-NS/PS,RUTLCAM1,RUTLCAMP,7041,37.71534,-122.40619,0,CAMPBELL AVE,RUTLAND ST,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1131458,114,,"(37.715340000126844, -122.40618999993093)"
20179,Wilde Ave&Girard St NW-FS/BZ,WILDGIR1,WILDGIRD,6946,37.716615,-122.400252,0,WILDE AVE,GIRARD ST,FS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1131468,114,,"(37.71661499956134, -122.40025200050556)"
20180,Wilde Ave&Brussels St NW-FS/PS,WILDBRU1,WILDBRUS,6944,37.716357,-122.401237,0,WILDE AVE,BRUSSELS ST,FS,E   ,,0,08/25/2018 02:14:39 PM +0000,1131469,114,,"(37.71635700033189, -122.4012370000613)"
20181,Wilde Ave&Goettingen St NW-FS/PS,WILDGOT1,WILDGOTT,6949,37.716286,-122.402302,0,WILDE AVE,GOETTINGEN ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1131470,114,,"(37.7162860001582, -122.40230200051275)"
20182,Revere Ave&Ingalls St W-NS,RVREING0,RVREINGL,6250,37.7285,-122.38469,0,INGALLS ST,REVERE AVE,NS,W   ,FL,0,08/25/2018 02:14:39 PM +0000,1131245,114,,"(37.72849999986274, -122.38469000014796)"
20183,Ingalls St&Thomas Ave N-NS,INGLTHO0,INGLTHOM,5111,37.72735,-122.38563,0,THOMAS AVE,INGALLS ST,NS,N   ,FL,0,08/25/2018 02:14:39 PM +0000,1131246,114,,"(37.72735000016082, -122.38562999998756)"
20184,Ingalls St&Van Dyke Ave N-NS,INGLVDY0,INGLVDYK,5114,37.72611,-122.38677,0,VAN DYKE AVE,INGALLS ST,NS,N   ,FL,0,08/25/2018 02:14:39 PM +0000,1131247,114,,"(37.726110000057325, -122.38677000041751)"
20185,Van Dyke Ave&Jennings St E-NS,VDYKJEN0,VDYKJENN,6839,37.72703,-122.38854,0,JENNINGS ST,VAN DYKE AVE,NS,E   ,FL,0,08/25/2018 02:14:39 PM +0000,1131248,114,,"(37.72702999969591, -122.38854000029889)"
20186,Van Dyke Ave&Keith St E-NS,VDYKKET0,VDYKKETH,6841,37.72808,-122.39042,0,KEITH ST,VAN DYKE AVE,NS,E   ,FL,0,08/25/2018 02:14:39 PM +0000,1131249,114,,"(37.728079999654625, -122.39041999968846)"
20187,Van Dyke Ave&Lane St E-NS,VDYKLAN0,VDYKLANE,6843,37.729202,-122.392238,0,LANE ST,VAN DYLE AVE,NS,E   ,FL,0,08/25/2018 02:14:39 PM +0000,1131250,114,,"(37.72920200005379, -122.39223799987188)"
20188,Williams Ave&Reddy St NE-NS,WLMSRED0,WLMSREDY,6970,37.72973,-122.39525,0,REDDY ST,WILLIAMS AVE,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1131251,114,,"(37.72972999983815, -122.39525000014761)"
20189,Reddy St&Thornton Ave SE-NS,REDYTHR0,REDYTHRN,6184,37.73098,-122.39504,0,THORNTON AVE,REDDY ST,NS,SE  ,FL,0,08/25/2018 02:14:39 PM +0000,1131252,114,,"(37.730980000210636, -122.39504000009427)"
20190,Topeka Ave&Newhall St NE-NS,TPKANEW0,TPKANEWH,6703,37.7318,-122.39555,0,NEWHALL ST,TOPEKA AVE,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1131253,114,,"(37.73179999996561, -122.39554999956086)"
